country,year,type,value
Czechia,2018,male_suicide,22.3
Czechia,2018,female_suicide,5.1
Czechia,2017,both_suicide,13.9
Czechia,2017,male_suicide,22.4
Czechia,2017,female_suicide,5.7
Czechia,2016,both_suicide,13
Czechia,2016,male_suicide,21.2
Czechia,2016,female_suicide,5
Czechia,2015,both_suicide,13.6
Czechia,2015,male_suicide,22.5
Czechia,2015,female_suicide,5
Czechia,2014,both_suicide,14.8
Czechia,2014,male_suicide,24.1
Czechia,2014,female_suicide,5.9
Czechia,2013,both_suicide,15.7
Czechia,2013,male_suicide,26.1
Czechia,2013,female_suicide,5.7
Czechia,2012,both_suicide,16.7
Czechia,2012,male_suicide,28.2
Czechia,2012,female_suicide,5.6
Czechia,2011,both_suicide,16.1
Czechia,2011,male_suicide,27.4
Czechia,2011,female_suicide,5.2
Czechia,2010,both_suicide,15
Czechia,2010,male_suicide,25.4
Czechia,2010,female_suicide,5.1
Czechia,2009,both_suicide,15
Czechia,2009,male_suicide,25.5
Czechia,2009,female_suicide,4.8
Czechia,2008,both_suicide,14.2
Czechia,2008,male_suicide,23.4
Czechia,2008,female_suicide,5.3
Czechia,2007,both_suicide,14.1
Czechia,2007,male_suicide,24
Czechia,2007,female_suicide,4.8
Czechia,2006,both_suicide,14.5
Czechia,2006,male_suicide,23.9
Czechia,2006,female_suicide,5.4
Czechia,2005,both_suicide,15.8
Czechia,2005,male_suicide,26.3
Czechia,2005,female_suicide,5.8
Czechia,2004,both_suicide,16.3
Czechia,2004,male_suicide,27.2
Czechia,2004,female_suicide,6
Czechia,2003,both_suicide,17
Czechia,2003,male_suicide,27.7
Czechia,2003,female_suicide,6.9
Czechia,2002,both_suicide,15.4
Czechia,2002,male_suicide,25
Czechia,2002,female_suicide,6.2
Czechia,2001,both_suicide,16.2
Czechia,2001,male_suicide,26.5
Czechia,2001,female_suicide,6.4
Czechia,2000,both_suicide,16.3
Czechia,2000,male_suicide,26.3
Czechia,2000,female_suicide,6.8
Democratic People's Republic of Korea,2019,both_suicide,9.4
Democratic People's Republic of Korea,2019,male_suicide,11.2
Democratic People's Republic of Korea,2019,female_suicide,7.6
Democratic People's Republic of Korea,2018,both_suicide,9.3
Democratic People's Republic of Korea,2018,male_suicide,11
Democratic People's Republic of Korea,2018,female_suicide,7.6
Democratic People's Republic of Korea,2017,both_suicide,9.8
Democratic People's Republic of Korea,2017,male_suicide,11.6
Democratic People's Republic of Korea,2017,female_suicide,8
Democratic People's Republic of Korea,2016,both_suicide,10.4
Democratic People's Republic of Korea,2016,male_suicide,12.3
Democratic People's Republic of Korea,2016,female_suicide,8.5
Democratic People's Republic of Korea,2015,both_suicide,10.5
Democratic People's Republic of Korea,2015,male_suicide,12.5
Democratic People's Republic of Korea,2015,female_suicide,8.6
Democratic People's Republic of Korea,2014,both_suicide,10
Democratic People's Republic of Korea,2014,male_suicide,11.6
Democratic People's Republic of Korea,2014,female_suicide,8.4
Democratic People's Republic of Korea,2013,both_suicide,9.9
Democratic People's Republic of Korea,2013,male_suicide,11.4
Democratic People's Republic of Korea,2013,female_suicide,8.4
Democratic People's Republic of Korea,2012,both_suicide,9.7
Democratic People's Republic of Korea,2012,male_suicide,11.1
Democratic People's Republic of Korea,2012,female_suicide,8.3
Democratic People's Republic of Korea,2011,both_suicide,9.7
Democratic People's Republic of Korea,2011,male_suicide,11.1
Democratic People's Republic of Korea,2011,female_suicide,8.4
Democratic People's Republic of Korea,2010,both_suicide,9.5
Democratic People's Republic of Korea,2010,male_suicide,10.8
Democratic People's Republic of Korea,2010,female_suicide,8.3
Democratic People's Republic of Korea,2009,both_suicide,9.4
Democratic People's Republic of Korea,2009,male_suicide,10.7
Democratic People's Republic of Korea,2009,female_suicide,8.2
Democratic People's Republic of Korea,2008,both_suicide,9.4
Democratic People's Republic of Korea,2008,male_suicide,10.6
Democratic People's Republic of Korea,2008,female_suicide,8.3
Democratic People's Republic of Korea,2007,both_suicide,9
Democratic People's Republic of Korea,2007,male_suicide,10
Democratic People's Republic of Korea,2007,female_suicide,8.1
Democratic People's Republic of Korea,2006,both_suicide,8.9
Democratic People's Republic of Korea,2006,male_suicide,10
Democratic People's Republic of Korea,2006,female_suicide,7.9
Democratic People's Republic of Korea,2005,both_suicide,8.9
Democratic People's Republic of Korea,2005,male_suicide,9.9
Democratic People's Republic of Korea,2005,female_suicide,8
Democratic People's Republic of Korea,2004,both_suicide,9
Democratic People's Republic of Korea,2004,male_suicide,10
Democratic People's Republic of Korea,2004,female_suicide,8.1
Democratic People's Republic of Korea,2003,both_suicide,9.2
Democratic People's Republic of Korea,2003,male_suicide,10
Democratic People's Republic of Korea,2003,female_suicide,8.3
Democratic People's Republic of Korea,2002,both_suicide,9.5
Democratic People's Republic of Korea,2002,male_suicide,10.4
Democratic People's Republic of Korea,2002,female_suicide,8.7
Democratic People's Republic of Korea,2001,both_suicide,9.5
Democratic People's Republic of Korea,2001,male_suicide,10.4
Democratic People's Republic of Korea,2001,female_suicide,8.8
Democratic People's Republic of Korea,2000,both_suicide,9.8
Democratic People's Republic of Korea,2000,male_suicide,10.6
Democratic People's Republic of Korea,2000,female_suicide,9
Dem. Rep. Congo,2019,both_suicide,6.7
Dem. Rep. Congo,2019,male_suicide,10.6
Dem. Rep. Congo,2019,female_suicide,2.8
Dem. Rep. Congo,2018,both_suicide,6.7
Dem. Rep. Congo,2018,male_suicide,10.7
Dem. Rep. Congo,2018,female_suicide,2.8
Dem. Rep. Congo,2017,both_suicide,6.5
Dem. Rep. Congo,2017,male_suicide,10.3
Dem. Rep. Congo,2017,female_suicide,2.7
Dem. Rep. Congo,2016,both_suicide,6.5
Dem. Rep. Congo,2016,male_suicide,10.3
Dem. Rep. Congo,2016,female_suicide,2.8
Dem. Rep. Congo,2015,both_suicide,6.6
Dem. Rep. Congo,2015,male_suicide,10.4
Dem. Rep. Congo,2015,female_suicide,2.8
Dem. Rep. Congo,2014,both_suicide,6.7
Dem. Rep. Congo,2014,male_suicide,10.6
Dem. Rep. Congo,2014,female_suicide,2.9
Dem. Rep. Congo,2013,both_suicide,6.8
Dem. Rep. Congo,2013,male_suicide,10.7
Dem. Rep. Congo,2013,female_suicide,2.9
Dem. Rep. Congo,2012,both_suicide,6.9
Dem. Rep. Congo,2012,male_suicide,10.9
Dem. Rep. Congo,2012,female_suicide,3
Dem. Rep. Congo,2011,both_suicide,7.1
Dem. Rep. Congo,2011,male_suicide,11.1
Dem. Rep. Congo,2011,female_suicide,3.1
Dem. Rep. Congo,2010,both_suicide,7.2
Dem. Rep. Congo,2010,male_suicide,11.2
Dem. Rep. Congo,2010,female_suicide,3.2
Dem. Rep. Congo,2009,both_suicide,7.3
Dem. Rep. Congo,2009,male_suicide,11.3
Dem. Rep. Congo,2009,female_suicide,3.3
Dem. Rep. Congo,2008,both_suicide,7.1
Dem. Rep. Congo,2008,male_suicide,11.1
Dem. Rep. Congo,2008,female_suicide,3.3
Dem. Rep. Congo,2007,both_suicide,7.2
Dem. Rep. Congo,2007,male_suicide,11.1
Dem. Rep. Congo,2007,female_suicide,3.3
Dem. Rep. Congo,2006,both_suicide,7.4
Dem. Rep. Congo,2006,male_suicide,11.5
Dem. Rep. Congo,2006,female_suicide,3.4
Dem. Rep. Congo,2005,both_suicide,7.5
Dem. Rep. Congo,2005,male_suicide,11.7
Dem. Rep. Congo,2005,female_suicide,3.4
Dem. Rep. Congo,2004,both_suicide,7.6
Dem. Rep. Congo,2004,male_suicide,11.9
Dem. Rep. Congo,2004,female_suicide,3.4
Dem. Rep. Congo,2003,both_suicide,7.7
Dem. Rep. Congo,2003,male_suicide,12.2
Dem. Rep. Congo,2003,female_suicide,3.4
Dem. Rep. Congo,2002,both_suicide,7.7
Dem. Rep. Congo,2002,male_suicide,12.2
Dem. Rep. Congo,2002,female_suicide,3.3
Dem. Rep. Congo,2001,both_suicide,7.7
Dem. Rep. Congo,2001,male_suicide,12.2
Dem. Rep. Congo,2001,female_suicide,3.3
Dem. Rep. Congo,2000,both_suicide,7.9
Dem. Rep. Congo,2000,male_suicide,12.5
Dem. Rep. Congo,2000,female_suicide,3.3
Denmark,2019,both_suicide,10.7
Denmark,2019,male_suicide,14.9
Denmark,2019,female_suicide,6.5
Denmark,2018,both_suicide,11.4
Denmark,2018,male_suicide,15.8
Denmark,2018,female_suicide,7
Denmark,2017,both_suicide,11.3
Denmark,2017,male_suicide,15.6
Denmark,2017,female_suicide,7.1
Denmark,2016,both_suicide,10.9
Denmark,2016,male_suicide,15.7
Denmark,2016,female_suicide,6.1
Denmark,2015,both_suicide,10.9
Denmark,2015,male_suicide,14.7
Denmark,2015,female_suicide,7.2
Denmark,2014,both_suicide,12
Denmark,2014,male_suicide,17.3
Denmark,2014,female_suicide,6.7
Denmark,2013,both_suicide,12.1
Denmark,2013,male_suicide,17.4
Denmark,2013,female_suicide,6.9
Denmark,2012,both_suicide,12.8
Denmark,2012,male_suicide,18.8
Denmark,2012,female_suicide,6.9
Denmark,2011,both_suicide,12.6
Denmark,2011,male_suicide,18.1
Denmark,2011,female_suicide,7.1
Denmark,2010,both_suicide,11.8
Denmark,2010,male_suicide,16.5
Denmark,2010,female_suicide,7.2
Denmark,2009,both_suicide,12.9
Denmark,2009,male_suicide,19.3
Denmark,2009,female_suicide,6.5
Denmark,2008,both_suicide,13.1
Denmark,2008,male_suicide,17.3
Denmark,2008,female_suicide,9
Denmark,2007,both_suicide,12.6
Denmark,2007,male_suicide,16.5
Denmark,2007,female_suicide,8.8
Denmark,2006,both_suicide,14.7
Denmark,2006,male_suicide,20.2
Denmark,2006,female_suicide,9.3
Denmark,2005,both_suicide,14.8
Denmark,2005,male_suicide,20.3
Denmark,2005,female_suicide,9.5
Denmark,2004,both_suicide,14.2
Denmark,2004,male_suicide,19
Denmark,2004,female_suicide,9.6
Denmark,2003,both_suicide,13.6
Denmark,2003,male_suicide,19.6
Denmark,2003,female_suicide,7.7
Denmark,2002,both_suicide,14.9
Denmark,2002,male_suicide,20.5
Denmark,2002,female_suicide,9.4
Denmark,2001,both_suicide,15.8
Denmark,2001,male_suicide,21.8
Denmark,2001,female_suicide,10
Denmark,2000,both_suicide,15.6
Denmark,2000,male_suicide,22.6
Denmark,2000,female_suicide,8.8
Djibouti,2019,both_suicide,9.6
Djibouti,2019,male_suicide,12.6
Djibouti,2019,female_suicide,6.4
Djibouti,2018,both_suicide,9.7
Djibouti,2018,male_suicide,12.6
Djibouti,2018,female_suicide,6.5
Djibouti,2017,both_suicide,9.7
Djibouti,2017,male_suicide,12.7
Djibouti,2017,female_suicide,6.4
Djibouti,2016,both_suicide,9.3
Djibouti,2016,male_suicide,12.1
Djibouti,2016,female_suicide,6.2
Djibouti,2015,both_suicide,9
Djibouti,2015,male_suicide,11.6
Djibouti,2015,female_suicide,6.1
Djibouti,2014,both_suicide,9.2
Djibouti,2014,male_suicide,11.9
Djibouti,2014,female_suicide,6.1
Djibouti,2013,both_suicide,9
Djibouti,2013,male_suicide,11.6
Djibouti,2013,female_suicide,6
Djibouti,2012,both_suicide,8.7
Djibouti,2012,male_suicide,11.2
Djibouti,2012,female_suicide,5.7
Djibouti,2011,both_suicide,8.5
Djibouti,2011,male_suicide,10.9
Djibouti,2011,female_suicide,5.7
Djibouti,2010,both_suicide,8.2
Djibouti,2010,male_suicide,10.5
Djibouti,2010,female_suicide,5.6
Djibouti,2009,both_suicide,7.8
Djibouti,2009,male_suicide,10
Djibouti,2009,female_suicide,5.3
Djibouti,2008,both_suicide,7.6
Djibouti,2008,male_suicide,9.9
Djibouti,2008,female_suicide,5.1
Djibouti,2007,both_suicide,7.5
Djibouti,2007,male_suicide,9.8
Djibouti,2007,female_suicide,5
Djibouti,2006,both_suicide,7.5
Djibouti,2006,male_suicide,10
Djibouti,2006,female_suicide,4.9
Djibouti,2005,both_suicide,7.6
Djibouti,2005,male_suicide,10
Djibouti,2005,female_suicide,5.1
Djibouti,2004,both_suicide,7.5
Djibouti,2004,male_suicide,10
Djibouti,2004,female_suicide,5.1
Djibouti,2003,both_suicide,7.4
Djibouti,2003,male_suicide,9.8
Djibouti,2003,female_suicide,5
Djibouti,2002,both_suicide,7.3
Djibouti,2002,male_suicide,9.7
Djibouti,2002,female_suicide,4.9
Djibouti,2001,both_suicide,7
Djibouti,2001,male_suicide,9.3
Djibouti,2001,female_suicide,4.6
Djibouti,2000,both_suicide,7.2
Djibouti,2000,male_suicide,9.6
Djibouti,2000,female_suicide,4.7
Dominican Republic,2019,both_suicide,4.9
Dominican Republic,2019,male_suicide,8
Dominican Republic,2019,female_suicide,1.8
Dominican Republic,2018,both_suicide,5.2
Dominican Republic,2018,male_suicide,8.5
Dominican Republic,2018,female_suicide,2
Dominican Republic,2017,both_suicide,5.7
Dominican Republic,2017,male_suicide,9.2
Dominican Republic,2017,female_suicide,2.1
Dominican Republic,2016,both_suicide,6.4
Dominican Republic,2016,male_suicide,10.4
Dominican Republic,2016,female_suicide,2.3
Dominican Republic,2015,both_suicide,6.4
Dominican Republic,2015,male_suicide,10.4
Dominican Republic,2015,female_suicide,2.4
Dominican Republic,2014,both_suicide,6.1
Dominican Republic,2014,male_suicide,9.9
Dominican Republic,2014,female_suicide,2.2
Dominican Republic,2013,both_suicide,5.5
Dominican Republic,2013,male_suicide,9
Dominican Republic,2013,female_suicide,2
Dominican Republic,2012,both_suicide,5.2
Dominican Republic,2012,male_suicide,8.5
Dominican Republic,2012,female_suicide,1.9
Dominican Republic,2011,both_suicide,4.9
Dominican Republic,2011,male_suicide,8
Dominican Republic,2011,female_suicide,1.8
Dominican Republic,2010,both_suicide,4.7
Dominican Republic,2010,male_suicide,7.7
Dominican Republic,2010,female_suicide,1.7
Dominican Republic,2009,both_suicide,4.9
Dominican Republic,2009,male_suicide,8
Dominican Republic,2009,female_suicide,1.8
Dominican Republic,2008,both_suicide,4.8
Dominican Republic,2008,male_suicide,7.9
Dominican Republic,2008,female_suicide,1.7
Dominican Republic,2007,both_suicide,4.8
Dominican Republic,2007,male_suicide,7.9
Dominican Republic,2007,female_suicide,1.7
Dominican Republic,2006,both_suicide,4.7
Dominican Republic,2006,male_suicide,7.8
Dominican Republic,2006,female_suicide,1.6
Dominican Republic,2005,both_suicide,4.8
Dominican Republic,2005,male_suicide,7.6
Dominican Republic,2005,female_suicide,1.8
Dominican Republic,2004,both_suicide,4.5
Dominican Republic,2004,male_suicide,7.2
Dominican Republic,2004,female_suicide,1.8
Dominican Republic,2003,both_suicide,4.4
Dominican Republic,2003,male_suicide,7.2
Dominican Republic,2003,female_suicide,1.7
Dominican Republic,2002,both_suicide,4.1
Dominican Republic,2002,male_suicide,6.6
Dominican Republic,2002,female_suicide,1.6
Dominican Republic,2001,both_suicide,3.9
Dominican Republic,2001,male_suicide,6.4
Dominican Republic,2001,female_suicide,1.4
Dominican Republic,2000,both_suicide,3.9
Dominican Republic,2000,male_suicide,6.5
Dominican Republic,2000,female_suicide,1.3
Ecuador,2019,both_suicide,7.6
Ecuador,2019,male_suicide,11.6
Ecuador,2019,female_suicide,3.6
Ecuador,2018,both_suicide,8.1
Ecuador,2018,male_suicide,12.2
Ecuador,2018,female_suicide,3.9
Ecuador,2017,both_suicide,9.2
Ecuador,2017,male_suicide,14.1
Ecuador,2017,female_suicide,4.3
Ecuador,2016,both_suicide,9
Ecuador,2016,male_suicide,13.6
Ecuador,2016,female_suicide,4.3
Ecuador,2015,both_suicide,8.8
Ecuador,2015,male_suicide,13.3
Ecuador,2015,female_suicide,4.3
Ecuador,2014,both_suicide,8.8
Ecuador,2014,male_suicide,13
Ecuador,2014,female_suicide,4.5
Ecuador,2013,both_suicide,9.6
Ecuador,2013,male_suicide,14.2
Ecuador,2013,female_suicide,4.9
Ecuador,2012,both_suicide,10.1
Ecuador,2012,male_suicide,15
Ecuador,2012,female_suicide,5.2
Ecuador,2011,both_suicide,9.8
Ecuador,2011,male_suicide,14.3
Ecuador,2011,female_suicide,5.3
Ecuador,2010,both_suicide,9.9
Ecuador,2010,male_suicide,14.3
Ecuador,2010,female_suicide,5.5
Ecuador,2009,both_suicide,10.5
Ecuador,2009,male_suicide,15.3
Ecuador,2009,female_suicide,5.6
Ecuador,2008,both_suicide,10.5
Ecuador,2008,male_suicide,15.4
Ecuador,2008,female_suicide,5.7
Ecuador,2007,both_suicide,10.2
Ecuador,2007,male_suicide,14.7
Ecuador,2007,female_suicide,5.7
Ecuador,2006,both_suicide,10
Ecuador,2006,male_suicide,14
Ecuador,2006,female_suicide,6
Ecuador,2005,both_suicide,9.9
Ecuador,2005,male_suicide,14
Ecuador,2005,female_suicide,5.7
Ecuador,2004,both_suicide,9
Ecuador,2004,male_suicide,12.4
Ecuador,2004,female_suicide,5.6
Ecuador,2003,both_suicide,8.5
Ecuador,2003,male_suicide,11.7
Ecuador,2003,female_suicide,5.2
Ecuador,2002,both_suicide,7.9
Ecuador,2002,male_suicide,10.7
Ecuador,2002,female_suicide,5.1
Ecuador,2001,both_suicide,6.9
Ecuador,2001,male_suicide,9.2
Ecuador,2001,female_suicide,4.6
Ecuador,2000,both_suicide,6.4
Ecuador,2000,male_suicide,8.5
Ecuador,2000,female_suicide,4.3
Egypt,2019,both_suicide,3
Egypt,2019,male_suicide,4
Egypt,2019,female_suicide,2
Egypt,2018,both_suicide,3
Egypt,2018,male_suicide,3.9
Egypt,2018,female_suicide,2
Egypt,2017,both_suicide,3
Egypt,2017,male_suicide,4
Egypt,2017,female_suicide,2
Egypt,2016,both_suicide,3.2
Egypt,2016,male_suicide,4.3
Egypt,2016,female_suicide,2.1
Egypt,2015,both_suicide,3.3
Egypt,2015,male_suicide,4.4
Egypt,2015,female_suicide,2.2
Egypt,2014,both_suicide,3.3
Egypt,2014,male_suicide,4.4
Egypt,2014,female_suicide,2.1
Egypt,2013,both_suicide,3.4
Egypt,2013,male_suicide,4.6
Egypt,2013,female_suicide,2.1
Egypt,2012,both_suicide,3.4
Egypt,2012,male_suicide,4.6
Egypt,2012,female_suicide,2.3
Egypt,2011,both_suicide,3.3
Egypt,2011,male_suicide,4.5
Egypt,2011,female_suicide,2.2
Egypt,2010,both_suicide,3.2
Egypt,2010,male_suicide,4.1
Egypt,2010,female_suicide,2.3
Egypt,2009,both_suicide,3.1
Egypt,2009,male_suicide,4.1
Egypt,2009,female_suicide,2.2
Egypt,2008,both_suicide,3.1
Egypt,2008,male_suicide,4
Egypt,2008,female_suicide,2.2
Egypt,2007,both_suicide,3.1
Egypt,2007,male_suicide,3.9
Egypt,2007,female_suicide,2.2
Egypt,2006,both_suicide,3.1
Egypt,2006,male_suicide,3.9
Egypt,2006,female_suicide,2.3
Egypt,2005,both_suicide,3.1
Egypt,2005,male_suicide,3.9
Egypt,2005,female_suicide,2.3
Egypt,2004,both_suicide,3.1
Egypt,2004,male_suicide,3.9
Egypt,2004,female_suicide,2.3
Egypt,2003,both_suicide,3.2
Egypt,2003,male_suicide,3.9
Egypt,2003,female_suicide,2.4
Egypt,2002,both_suicide,3.2
Egypt,2002,male_suicide,3.9
Egypt,2002,female_suicide,2.4
Egypt,2001,both_suicide,3.2
Egypt,2001,male_suicide,3.9
Egypt,2001,female_suicide,2.4
Egypt,2000,both_suicide,3.1
Egypt,2000,male_suicide,3.8
Egypt,2000,female_suicide,2.4
El Salvador,2019,both_suicide,6.1
El Salvador,2019,male_suicide,10.5
El Salvador,2019,female_suicide,2.1
El Salvador,2018,both_suicide,6
El Salvador,2018,male_suicide,10.4
El Salvador,2018,female_suicide,2.2
El Salvador,2017,both_suicide,6.1
El Salvador,2017,male_suicide,10.5
El Salvador,2017,female_suicide,2.3
El Salvador,2016,both_suicide,5.7
El Salvador,2016,male_suicide,9.6
El Salvador,2016,female_suicide,2.3
El Salvador,2015,both_suicide,6.9
El Salvador,2015,male_suicide,12.3
El Salvador,2015,female_suicide,2.2
El Salvador,2014,both_suicide,5.8
El Salvador,2014,male_suicide,9.2
El Salvador,2014,female_suicide,2.7
El Salvador,2013,both_suicide,6.4
El Salvador,2013,male_suicide,10.8
El Salvador,2013,female_suicide,2.4
El Salvador,2012,both_suicide,6.8
El Salvador,2012,male_suicide,11.2
El Salvador,2012,female_suicide,2.7
El Salvador,2011,both_suicide,8
El Salvador,2011,male_suicide,13.9
El Salvador,2011,female_suicide,2.8
El Salvador,2010,both_suicide,6.1
El Salvador,2010,male_suicide,10.5
El Salvador,2010,female_suicide,2.2
El Salvador,2009,both_suicide,8.6
El Salvador,2009,male_suicide,15.3
El Salvador,2009,female_suicide,2.5
El Salvador,2008,both_suicide,6.8
El Salvador,2008,male_suicide,11.5
El Salvador,2008,female_suicide,2.6
El Salvador,2007,both_suicide,7.9
El Salvador,2007,male_suicide,13.8
El Salvador,2007,female_suicide,2.6
El Salvador,2006,both_suicide,6.6
El Salvador,2006,male_suicide,11.7
El Salvador,2006,female_suicide,2
El Salvador,2005,both_suicide,7.8
El Salvador,2005,male_suicide,13.1
El Salvador,2005,female_suicide,2.8
El Salvador,2004,both_suicide,6.8
El Salvador,2004,male_suicide,11.2
El Salvador,2004,female_suicide,2.7
El Salvador,2003,both_suicide,6.5
El Salvador,2003,male_suicide,10
El Salvador,2003,female_suicide,3.3
El Salvador,2002,both_suicide,5.3
El Salvador,2002,male_suicide,7.6
El Salvador,2002,female_suicide,3.2
El Salvador,2001,both_suicide,6.8
El Salvador,2001,male_suicide,10
El Salvador,2001,female_suicide,3.7
El Salvador,2000,both_suicide,6.2
El Salvador,2000,male_suicide,9.1
El Salvador,2000,female_suicide,3.4
Equatorial Guinea,2019,both_suicide,7.9
Equatorial Guinea,2019,male_suicide,9.4
Equatorial Guinea,2019,female_suicide,6
Equatorial Guinea,2018,both_suicide,8.3
Equatorial Guinea,2018,male_suicide,10.4
Equatorial Guinea,2018,female_suicide,5.7
Equatorial Guinea,2017,both_suicide,7.8
Equatorial Guinea,2017,male_suicide,9.3
Equatorial Guinea,2017,female_suicide,5.9
Equatorial Guinea,2016,both_suicide,9.3
Equatorial Guinea,2016,male_suicide,11.4
Equatorial Guinea,2016,female_suicide,6.7
Equatorial Guinea,2015,both_suicide,9.8
Equatorial Guinea,2015,male_suicide,11.9
Equatorial Guinea,2015,female_suicide,7.1
Equatorial Guinea,2014,both_suicide,8.8
Equatorial Guinea,2014,male_suicide,11
Equatorial Guinea,2014,female_suicide,6.2
Equatorial Guinea,2013,both_suicide,8.4
Equatorial Guinea,2013,male_suicide,10.7
Equatorial Guinea,2013,female_suicide,5.7
Equatorial Guinea,2012,both_suicide,10
Equatorial Guinea,2012,male_suicide,13.3
Equatorial Guinea,2012,female_suicide,6.1
Equatorial Guinea,2011,both_suicide,11.2
Equatorial Guinea,2011,male_suicide,15
Equatorial Guinea,2011,female_suicide,6.5
